Car_Name,Year,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner,Mileage,Engine,Max_Power,Seats,Selling_Price
Maruti,2011,199626,Electric,Trustmark Dealer,Automatic,Second Owner,30.83,3000,211.2,5,50000
Hyundai,2006,7064,Petrol,Dealer,Manual,Second Owner,30.06,1200,57.93,7,50000
Tata,2016,100614,Diesel,Trustmark Dealer,Manual,Second Owner,12.5,800,54.25,5,50000
Honda,2023,187639,Electric,Dealer,Manual,Fourth & Above Owner,33.35,1500,70.87,7,178968.37
Kia,2016,122639,Petrol,Individual,Automatic,First Owner,12.76,2500,109.11,7,293575.94
Honda,2020,35011,Diesel,Individual,Manual,First Owner,25.86,800,40.04,7,189599.99
Tata,2010,76152,Electric,Dealer,Manual,First Owner,26.81,1500,77.1,7,50000
Tata,2007,15960,Diesel,Trustmark Dealer,Manual,First Owner,27,1000,65.89,4,50000
Hyundai,2006,126789,Petrol,Dealer,Manual,Second Owner,16.63,800,37.15,6,50000
Tata,2009,63920,Diesel,Individual,Manual,First Owner,18.26,1500,115.82,5,50000
Maruti,2015,26387,Petrol,Individual,Manual,Second Owner,23.72,2500,155.44,6,190139.26
BMW,2007,151396,Diesel,Individual,Manual,First Owner,14.99,1200,71.56,7,50000
Tata,2007,68960,Petrol,Dealer,Manual,Fourth & Above Owner,10.51,1000,57.39,4,50000
Honda,2009,127994,Diesel,Dealer,Automatic,Third Owner,24.05,800,50.13,5,50000
Tata,2015,37628,Diesel,Individual,Automatic,First Owner,21.63,2000,81.8,6,146589.07
Maruti,2007,126269,Diesel,Dealer,Manual,First Owner,26.42,1500,119.41,5,50000
Mahindra,2017,52452,Diesel,Dealer,Automatic,Third Owner,13.67,2500,155.75,5,240490.61
Mahindra,2012,46098,Diesel,Dealer,Manual,Fourth & Above Owner,31.02,2000,82.82,4,50000
Ford,2014,175307,Diesel,Dealer,Manual,First Owner,13.66,800,50.88,4,50000
Kia,2006,91861,Petrol,Trustmark Dealer,Automatic,First Owner,32.28,1500,86.22,5,50000
Toyota,2008,32949,Diesel,Dealer,Automatic,Third Owner,21.24,800,32.77,5,50000
BMW,2022,158893,Petrol,Individual,Automatic,Second Owner,23.75,1000,76.98,4,562637.72
Audi,2023,158104,Electric,Dealer,Manual,First Owner,32.41,2500,101.06,7,2454929.6
Ford,2008,78537,Petrol,Dealer,Manual,Second Owner,17.5,2500,157.79,5,50000
Kia,2013,151375,Petrol,Dealer,Automatic,Third Owner,14.55,1000,78.47,5,50000
Mahindra,2020,121003,Diesel,Dealer,Manual,Third Owner,21.14,800,39.6,5,78841.79
Honda,2010,148375,Diesel,Dealer,Manual,Second Owner,16.11,800,40.13,5,50000
Audi,2008,55701,Petrol,Individual,Automatic,Second Owner,23.2,1800,72.03,5,50000
Kia,2013,55511,Diesel,Dealer,Automatic,First Owner,16.88,800,34.12,6,50000
Kia,2017,85664,Diesel,Dealer,Automatic,Third Owner,31.61,2500,104.49,5,325431.52
Ford,2013,154352,Diesel,Dealer,Manual,First Owner,25.18,800,58.33,4,79615.23
Audi,2010,44427,Petrol,Dealer,Automatic,Third Owner,10.01,2000,146.94,7,50000
Hyundai,2023,102180,Diesel,Trustmark Dealer,Manual,First Owner,30.14,2000,138.14,5,588046.68
Toyota,2018,108550,Diesel,Individual,Manual,Third Owner,18.26,1000,54.11,5,68568.67
Hyundai,2019,143039,Diesel,Dealer,Automatic,First Owner,18.01,2000,145.7,7,396209.11
Audi,2007,142733,Diesel,Dealer,Manual,Second Owner,19.58,800,49.27,5,50000
Hyundai,2009,82952,Diesel,Trustmark Dealer,Manual,First Owner,25.76,1200,62.61,6,50000
Maruti,2022,71046,Petrol,Dealer,Automatic,Second Owner,21.05,3000,172.47,5,594029.01
Mahindra,2018,111918,Petrol,Individual,Manual,Third Owner,25.72,800,34.1,5,57455.36
Maruti,2020,40200,Petrol,Dealer,Manual,Second Owner,13.67,3000,233.39,7,409015.68
Tata,2018,72442,Petrol,Trustmark Dealer,Manual,Second Owner,34.25,2500,161.91,5,221567.24
Hyundai,2013,197743,Petrol,Trustmark Dealer,Manual,First Owner,28.24,1800,124.65,5,67920.71
Tata,2019,96070,Diesel,Individual,Manual,Third Owner,16.26,1500,100.6,7,190944.3
Honda,2011,63168,Petrol,Dealer,Automatic,Second Owner,28.1,2500,166.77,5,50000
BMW,2018,53322,Electric,Dealer,Automatic,Second Owner,24.38,3000,122.07,6,1834246.96
Honda,2010,173768,Petrol,Dealer,Manual,Second Owner,12.73,1000,61.01,7,50000
Audi,2019,75246,Diesel,Dealer,Automatic,Second Owner,14.45,2000,145.74,5,1170766.6
Kia,2012,174964,Diesel,Dealer,Manual,First Owner,11.03,1200,50.14,5,50000
Mahindra,2006,20583,Petrol,Dealer,Manual,Second Owner,30.23,2500,195.62,4,50000
Hyundai,2012,87720,Petrol,Individual,Automatic,Second Owner,23.79,1500,85.45,7,50000
Ford,2005,191287,Diesel,Individual,Manual,Third Owner,17.92,1200,61.91,5,50000
BMW,2021,160925,Petrol,Dealer,Automatic,Third Owner,13.16,1000,61.27,5,373489.06
Toyota,2023,142181,Electric,Dealer,Manual,First Owner,22.1,2000,144.1,5,704783.64
Toyota,2009,64757,Diesel,Trustmark Dealer,Automatic,First Owner,23.13,1800,106.18,5,50000
Toyota,2020,11659,Electric,Dealer,Manual,First Owner,27.55,3000,197.41,5,1113846.62
Hyundai,2011,6238,Petrol,Individual,Manual,First Owner,34.25,2500,149.99,7,50000
Toyota,2011,126270,Diesel,Dealer,Manual,Second Owner,20.87,2500,163.13,5,50000
Maruti,2022,124211,Diesel,Dealer,Automatic,Third Owner,20.15,2500,113.8,5,394347.94
BMW,2022,20064,Diesel,Dealer,Manual,First Owner,19.25,3000,124.64,6,2775064.13
Maruti,2006,167187,Petrol,Dealer,Automatic,First Owner,30.67,1000,45.48,5,50000
Kia,2019,168024,Diesel,Individual,Manual,Third Owner,13.91,1200,61.72,7,139622.31
BMW,2018,141692,Diesel,Individual,Manual,Third Owner,18.6,1200,60.16,5,398846.9
Maruti,2022,104790,Diesel,Dealer,Manual,Second Owner,28.12,1000,64.61,5,252492.71
BMW,2013,107985,Petrol,Trustmark Dealer,Automatic,Second Owner,10.39,2500,145.59,7,243081.11
Kia,2018,49258,CNG,Dealer,Automatic,Second Owner,17.23,800,33.24,5,129039.15
Tata,2009,140542,Petrol,Trustmark Dealer,Manual,First Owner,26.04,1000,41.39,5,50000
Hyundai,2015,158075,CNG,Trustmark Dealer,Automatic,First Owner,14.65,2000,87.25,5,267165.01
Hyundai,2012,163643,CNG,Dealer,Manual,First Owner,17.57,2000,108.25,7,87532.11
Toyota,2009,29668,CNG,Dealer,Automatic,First Owner,22.15,1800,72.45,6,50000
Honda,2015,82259,Diesel,Dealer,Automatic,Third Owner,20.55,1000,59.76,5,72846.97
Toyota,2009,117192,Petrol,Individual,Manual,Second Owner,12.65,1500,81.64,7,50000
Audi,2021,101576,Electric,Individual,Manual,First Owner,33.46,3000,186.65,5,2908749.52
Maruti,2008,110481,Petrol,Trustmark Dealer,Automatic,First Owner,11.11,3000,206.5,5,50000
BMW,2019,116505,Diesel,Individual,Automatic,First Owner,28.74,2000,100.08,6,1152042.49
Honda,2023,168118,Diesel,Dealer,Manual,Second Owner,11.79,2000,92.57,6,409324.09
Kia,2006,10397,Diesel,Dealer,Manual,Third Owner,21.68,2000,102.24,5,50000
Audi,2021,104925,Petrol,Individual,Manual,First Owner,14.39,800,32.06,4,564696.88
Kia,2016,88481,Diesel,Dealer,Manual,First Owner,13.53,1500,67.2,4,200196.22
Hyundai,2021,158305,CNG,Individual,Automatic,Second Owner,13.15,2500,175.08,6,374860.72
Hyundai,2014,65308,Petrol,Dealer,Automatic,Second Owner,21.32,2500,122.28,7,115833.93
Toyota,2022,199291,Electric,Dealer,Manual,First Owner,22.89,1000,79.77,5,313751.22
Maruti,2023,6130,Petrol,Dealer,Manual,Second Owner,13.33,800,37.37,7,250664.15
Honda,2022,129293,Petrol,Individual,Manual,Second Owner,34.48,2000,143.1,6,360788.78
Mahindra,2017,19071,Petrol,Dealer,Manual,First Owner,16.44,2500,170.5,7,327256.54
Audi,2018,90517,Petrol,Individual,Manual,First Owner,21.47,1500,79.33,5,658948.06
Audi,2020,115240,Electric,Dealer,Manual,First Owner,15.41,2500,133.07,5,2112909.04
Toyota,2022,7118,Petrol,Individual,Manual,Third Owner,22.35,3000,187.63,5,660436.68
Hyundai,2022,136735,Petrol,Individual,Manual,Fourth & Above Owner,28.9,1500,111.14,5,169242.89
Toyota,2020,67408,Petrol,Dealer,Manual,Third Owner,23.03,800,44.36,6,107531.21
BMW,2021,56786,Diesel,Individual,Manual,Second Owner,17.14,2500,106.12,7,1570069.41
Honda,2011,86271,Diesel,Dealer,Manual,Second Owner,16.21,2000,109.95,5,50000
Maruti,2016,24158,Petrol,Dealer,Manual,Second Owner,28.97,800,38.63,7,50000
Tata,2006,36087,Petrol,Dealer,Manual,Third Owner,12.96,3000,232.7,5,50000
Ford,2014,93114,CNG,Individual,Manual,First Owner,19.25,1200,81.47,5,50000
Ford,2009,189193,Petrol,Trustmark Dealer,Manual,Second Owner,13.79,2000,84.07,5,50000
Toyota,2007,24874,Diesel,Individual,Automatic,Second Owner,16.45,800,41.38,5,50000
BMW,2023,88443,Petrol,Individual,Automatic,Second Owner,13.82,1000,42.01,5,697448.41
Honda,2017,45821,Diesel,Individual,Automatic,First Owner,32.17,2500,183,5,386937.18
Mahindra,2016,120675,Petrol,Dealer,Manual,Second Owner,28.3,2000,152.5,7,184312.01
Ford,2007,65582,Diesel,Trustmark Dealer,Automatic,Second Owner,24.02,1800,80.08,5,50000
Honda,2010,127603,Petrol,Dealer,Automatic,First Owner,15.61,2000,115.22,5,50000
Maruti,2018,158859,Electric,Trustmark Dealer,Manual,Second Owner,22.76,1200,92.73,4,136817.12
Kia,2008,157777,Petrol,Individual,Manual,First Owner,23.02,800,36.65,7,50000
BMW,2017,74381,Diesel,Individual,Automatic,Third Owner,24.76,3000,155.03,5,963014.31
Hyundai,2023,116800,Petrol,Individual,Manual,Second Owner,11.5,1800,93.91,7,365453.17
Honda,2022,135805,Petrol,Dealer,Manual,Second Owner,34.32,1200,49.44,5,292371.41
Maruti,2007,180725,Diesel,Individual,Automatic,First Owner,21.64,1000,41.45,5,50000
Mahindra,2010,87018,Petrol,Dealer,Automatic,First Owner,33.16,3000,234.34,6,50000
Tata,2020,105592,CNG,Individual,Manual,Second Owner,10.25,3000,188.53,5,366421.13
Hyundai,2007,96626,Electric,Individual,Manual,First Owner,16.19,2000,104.53,5,50000
Tata,2016,91217,CNG,Trustmark Dealer,Manual,Second Owner,12.6,2500,137.87,5,208993.08
Mahindra,2023,168324,Petrol,Individual,Automatic,First Owner,29.24,1800,123.47,5,419448.49
Maruti,2023,77799,Diesel,Dealer,Manual,Third Owner,18,2500,136.65,7,438355.8
Ford,2008,67185,Petrol,Dealer,Manual,Second Owner,31.01,3000,147.33,5,50000
Tata,2005,46538,CNG,Individual,Automatic,First Owner,30.81,800,35.26,5,50000
Hyundai,2006,25343,Diesel,Dealer,Manual,Second Owner,26.69,800,55.33,4,50000
Toyota,2017,177304,CNG,Dealer,Automatic,Third Owner,26.64,1000,47.22,5,133874.63
Audi,2017,125026,Diesel,Individual,Manual,Second Owner,27.5,1200,51.34,5,489018.35
Honda,2006,58106,Diesel,Individual,Manual,First Owner,26.84,1800,102.74,4,50000
Ford,2023,119322,Petrol,Individual,Automatic,Second Owner,19.67,1000,41.58,5,246188.87
Tata,2020,86227,Diesel,Dealer,Manual,First Owner,27.07,1200,94.32,5,192165.42
Kia,2016,189151,Petrol,Individual,Manual,First Owner,32.44,1500,97.64,5,50000
Honda,2005,161100,Diesel,Dealer,Manual,First Owner,18.31,1500,69.16,5,50000
Toyota,2013,47135,Diesel,Individual,Automatic,Second Owner,33.62,1200,56.28,5,144285.37
Mahindra,2021,167138,Diesel,Dealer,Automatic,First Owner,10.34,800,50.23,7,192296.54
Audi,2014,124599,Petrol,Trustmark Dealer,Automatic,Third Owner,18.73,800,43.41,5,52061.95
Maruti,2022,88470,Diesel,Dealer,Manual,First Owner,13.3,1500,106.46,7,411121.49
Toyota,2023,25910,Petrol,Dealer,Manual,First Owner,13.17,3000,185.5,4,1075875.1
Toyota,2011,143213,Diesel,Individual,Manual,First Owner,30.39,800,45.87,6,50000
Mahindra,2023,50950,Petrol,Individual,Automatic,First Owner,32.96,2500,196.3,5,826559.2
BMW,2019,191795,Petrol,Dealer,Manual,Second Owner,29.44,3000,166.89,5,944152.02
Mahindra,2013,21225,Petrol,Individual,Automatic,First Owner,34.42,800,44.82,6,50000
BMW,2014,37959,Diesel,Dealer,Manual,First Owner,15.41,1200,79.96,6,202212.14
BMW,2008,54192,Petrol,Trustmark Dealer,Automatic,First Owner,13.52,2000,144.76,5,50000
Ford,2010,84711,Petrol,Individual,Automatic,First Owner,23.02,1200,78.06,5,50000
Ford,2008,146123,Electric,Dealer,Automatic,First Owner,30.73,800,54.36,5,50000
Hyundai,2009,8449,Petrol,Individual,Manual,Second Owner,11,1200,65.9,5,50000
Tata,2013,177167,Diesel,Dealer,Manual,Second Owner,34.89,1800,106.52,5,50000
Tata,2016,109213,Diesel,Dealer,Manual,Second Owner,25.06,1500,71.82,7,109621.11
Maruti,2012,165262,Electric,Trustmark Dealer,Manual,Second Owner,34.47,2000,134.42,5,55610.7
Tata,2009,105245,Diesel,Individual,Manual,Second Owner,19.13,3000,146.57,5,50000
Ford,2015,102069,Diesel,Dealer,Manual,Third Owner,21.45,3000,120.15,5,124339.09
Hyundai,2015,162213,CNG,Dealer,Manual,First Owner,28.81,1800,139.23,6,83436.13
Hyundai,2017,28908,Petrol,Dealer,Automatic,First Owner,29.82,1800,94.03,6,308244.55
BMW,2018,109847,CNG,Trustmark Dealer,Automatic,First Owner,15.83,800,38.29,4,400397.37
Mahindra,2012,125910,Petrol,Dealer,Manual,First Owner,33.25,800,40.58,5,50000
Maruti,2022,168394,Electric,Dealer,Automatic,First Owner,31.69,3000,159.65,5,870611.77
BMW,2023,186782,Petrol,Dealer,Manual,Second Owner,10.46,1800,106.17,5,962242.82
Mahindra,2016,19012,Diesel,Dealer,Manual,First Owner,13.21,1800,76.99,5,155064.58
Tata,2016,170961,Petrol,Dealer,Manual,Fourth & Above Owner,22.4,3000,126.32,6,177229.05
BMW,2022,22412,Diesel,Dealer,Automatic,First Owner,21.52,1000,51.72,7,1130646.97
Honda,2014,115030,Petrol,Dealer,Manual,First Owner,27.71,1000,51.83,5,50000
Tata,2011,29657,CNG,Dealer,Manual,Fourth & Above Owner,12.24,2500,111.76,5,50000
Mahindra,2022,10656,CNG,Trustmark Dealer,Automatic,Third Owner,26.12,1500,84.29,5,318010.55
Maruti,2016,145039,Petrol,Dealer,Manual,First Owner,25.41,1800,92.45,5,83518.03
Mahindra,2018,151836,CNG,Individual,Automatic,Second Owner,15.84,1200,49.25,7,121067.47
BMW,2019,20873,Diesel,Individual,Automatic,Third Owner,23.56,2000,150.86,5,1000604.61
BMW,2020,99485,Diesel,Individual,Automatic,First Owner,15.56,1000,75.44,5,669501.76
Toyota,2006,114383,Petrol,Trustmark Dealer,Manual,First Owner,13.67,3000,145.1,6,50000
Maruti,2022,187102,Petrol,Dealer,Manual,Third Owner,24.33,800,37.21,4,152063.18
Kia,2016,6607,Petrol,Dealer,Manual,Second Owner,34.44,1800,111.41,7,275997.4
Tata,2020,155595,Petrol,Dealer,Manual,First Owner,15.92,1200,78.28,6,105010.51
Hyundai,2017,53447,Electric,Dealer,Manual,Second Owner,18.88,2000,156.6,6,157244.16
Maruti,2021,54757,Petrol,Individual,Manual,First Owner,16.41,1200,66.11,4,305504.86
Hyundai,2022,74201,CNG,Individual,Automatic,Third Owner,16.66,2500,161.82,5,488149.04
Maruti,2007,133765,Petrol,Trustmark Dealer,Automatic,First Owner,20.1,1200,90.15,4,50000
Maruti,2014,10462,Diesel,Dealer,Manual,Third Owner,27.55,800,46.4,5,50000
Mahindra,2005,121832,Diesel,Trustmark Dealer,Manual,Second Owner,10.97,1000,44.89,6,50000
Maruti,2010,167867,CNG,Dealer,Manual,First Owner,33.93,1200,66.12,5,50000
Toyota,2007,53465,Petrol,Dealer,Manual,First Owner,11.16,2000,90.93,5,50000
Kia,2023,197181,Diesel,Dealer,Automatic,Second Owner,32.03,1000,40.67,5,178462.01
BMW,2008,95027,Petrol,Individual,Automatic,Third Owner,32.36,2500,175.16,7,50000
Audi,2007,55528,Petrol,Dealer,Automatic,First Owner,23.11,2500,123.84,5,50000
Hyundai,2012,41230,Petrol,Trustmark Dealer,Automatic,First Owner,13.42,1500,60.12,5,58589.17
BMW,2012,53242,Diesel,Trustmark Dealer,Manual,Second Owner,24.13,800,59.92,5,50000
Audi,2011,119688,Petrol,Trustmark Dealer,Automatic,Second Owner,25.72,1000,57.75,7,50000
Kia,2006,6783,Diesel,Dealer,Manual,First Owner,31.44,2500,123.89,5,50000
Kia,2010,33390,Petrol,Trustmark Dealer,Manual,Second Owner,23.77,2500,126.28,5,50000
Hyundai,2020,144489,Diesel,Individual,Manual,Second Owner,20.27,1000,49.62,4,156006.42
Hyundai,2014,77102,Petrol,Dealer,Manual,First Owner,30.96,1200,57.34,5,102374.1
Kia,2008,22426,Diesel,Dealer,Manual,First Owner,34.52,3000,220.95,7,50000
Audi,2017,35750,CNG,Dealer,Manual,First Owner,26.13,2000,93.63,6,827252.7
Maruti,2014,63188,Diesel,Dealer,Automatic,Second Owner,31.86,1200,74.97,5,83381.08
Tata,2018,15872,Diesel,Individual,Manual,Second Owner,24.97,2000,86.19,5,234581.07
Honda,2013,99231,Petrol,Trustmark Dealer,Manual,Second Owner,27.24,2500,194.95,5,57139.67
BMW,2015,134860,Diesel,Dealer,Manual,First Owner,27.2,2500,160.33,7,603579.54
Mahindra,2022,184158,Petrol,Individual,Automatic,First Owner,27.62,800,60.9,5,82754.34
BMW,2015,71770,Petrol,Trustmark Dealer,Manual,Third Owner,18.03,1000,55.92,6,137448.73
Mahindra,2021,129158,Diesel,Dealer,Automatic,First Owner,24.39,1800,130.37,6,482246.98
Audi,2006,88514,CNG,Trustmark Dealer,Automatic,Second Owner,24.85,2500,185.37,7,50000
Mahindra,2007,97663,Petrol,Individual,Manual,Second Owner,17.88,2000,136.24,7,50000
Hyundai,2015,170792,Diesel,Individual,Automatic,First Owner,18.75,2000,87.44,4,158456.45
Tata,2022,154151,Diesel,Dealer,Manual,First Owner,29.06,3000,121.93,7,453854
Tata,2007,153410,Petrol,Individual,Manual,First Owner,24.57,3000,140.23,7,50000
Hyundai,2019,139363,Petrol,Dealer,Automatic,First Owner,13.73,1200,53.67,5,144284.77
Toyota,2015,117808,Petrol,Individual,Manual,Second Owner,30.94,1200,82.81,7,97131.58
Audi,2015,115091,Petrol,Dealer,Manual,First Owner,32.08,2500,155.7,6,586028.35
Toyota,2015,104272,Petrol,Trustmark Dealer,Manual,First Owner,21.65,2500,152.6,6,191096.28
Toyota,2023,54393,Petrol,Dealer,Manual,Second Owner,15.22,1500,75.17,5,435478.98
BMW,2005,98558,Petrol,Dealer,Automatic,First Owner,33.69,2000,92.37,5,50000
Kia,2009,74770,Diesel,Individual,Manual,Second Owner,32.06,800,38.61,4,50000
BMW,2014,31720,Diesel,Dealer,Automatic,First Owner,16.11,1000,56.01,7,218946.17
Kia,2014,18368,Electric,Individual,Manual,First Owner,12.39,1000,69.61,7,167994.68
Honda,2018,190385,Petrol,Trustmark Dealer,Automatic,First Owner,21.02,3000,150.54,5,382477.78
Mahindra,2006,52969,Diesel,Individual,Manual,First Owner,26.91,1000,67.94,5,50000
Kia,2008,53838,CNG,Dealer,Manual,Third Owner,14.38,2000,119.32,6,50000
Hyundai,2006,13734,Diesel,Individual,Automatic,Second Owner,22.83,1200,90.5,5,50000
BMW,2022,112187,Petrol,Individual,Manual,First Owner,20.64,800,39.45,5,509813.17
Audi,2017,104329,Diesel,Individual,Manual,First Owner,32.26,1000,58.03,6,471136.77
Mahindra,2023,148269,Petrol,Dealer,Manual,First Owner,20.74,2000,87.73,5,303254.1
Honda,2009,73895,Petrol,Dealer,Automatic,First Owner,23.34,1800,96.13,5,50000
Kia,2006,125424,Diesel,Individual,Manual,First Owner,33.88,2500,150.69,6,50000
Honda,2015,192903,Diesel,Dealer,Automatic,Second Owner,17.49,1500,103.96,5,171236.87
Audi,2022,106255,Petrol,Dealer,Manual,Third Owner,17.22,1500,71.88,7,757514.45
Toyota,2010,63073,Electric,Dealer,Manual,First Owner,29.99,1000,48.72,5,50000
Tata,2014,186374,Diesel,Individual,Automatic,Second Owner,16.94,1200,78.32,4,50000
Audi,2021,20624,Diesel,Trustmark Dealer,Automatic,Third Owner,30.8,1500,82.95,5,1030692.07
Ford,2015,29315,Electric,Individual,Automatic,First Owner,12.39,1500,88.93,5,222343.07
Audi,2023,22422,Petrol,Dealer,Automatic,Third Owner,12.78,3000,220.34,5,2252740.65
Honda,2021,175209,Electric,Dealer,Manual,Second Owner,32.53,1500,89.94,5,395907.76
Hyundai,2008,77663,Diesel,Trustmark Dealer,Manual,First Owner,23.52,1500,99.15,5,50000
BMW,2018,106216,Petrol,Trustmark Dealer,Manual,Fourth & Above Owner,27.97,1000,66.27,5,223725.45
Hyundai,2008,184304,Diesel,Trustmark Dealer,Automatic,First Owner,15.63,3000,216.43,4,50000
Honda,2018,37743,Diesel,Individual,Automatic,First Owner,14.16,2000,131.05,5,484828.57
BMW,2008,151708,Diesel,Dealer,Manual,Second Owner,30.87,800,34.07,5,50000
Ford,2010,15108,Electric,Individual,Manual,First Owner,18.97,800,42.95,4,50000
Tata,2013,41180,Diesel,Dealer,Manual,First Owner,21.38,1200,95.49,5,50000
Mahindra,2016,23883,Diesel,Dealer,Automatic,First Owner,10.7,2000,95.72,5,348567.42
Honda,2012,49400,CNG,Individual,Manual,Second Owner,19.65,2500,158.67,7,50000
Kia,2008,182071,Diesel,Dealer,Manual,Second Owner,29.26,1800,132.69,5,50000
Honda,2009,52951,Petrol,Dealer,Manual,Second Owner,30.53,800,50.77,5,50000
Honda,2010,143232,CNG,Dealer,Automatic,Fourth & Above Owner,27.47,1800,98.8,7,67573.51
BMW,2009,60262,Petrol,Dealer,Automatic,First Owner,27.3,800,34.57,5,50000
Maruti,2023,156001,Diesel,Trustmark Dealer,Automatic,First Owner,22.66,3000,163.4,5,703328.99
Audi,2012,88133,CNG,Dealer,Manual,Second Owner,23.46,800,37.83,5,50000
Maruti,2013,147195,Diesel,Dealer,Manual,Second Owner,28.57,3000,235.3,5,112098.14
Ford,2019,120106,Diesel,Dealer,Automatic,First Owner,16.18,3000,205.8,5,564307.5
Kia,2008,164429,Diesel,Dealer,Automatic,First Owner,15.79,1200,83.97,5,50000
Tata,2013,75496,Diesel,Dealer,Manual,Third Owner,33.75,1500,86.16,7,84776.47
Toyota,2011,169628,CNG,Individual,Manual,Fourth & Above Owner,10.69,1200,53.28,5,50000
Ford,2012,66934,Petrol,Dealer,Manual,Second Owner,13.49,3000,152.01,5,50000
Toyota,2019,83886,Petrol,Individual,Manual,First Owner,24.26,3000,151.17,5,540417.47
Toyota,2023,35881,Petrol,Trustmark Dealer,Automatic,Fourth & Above Owner,28.45,800,47.58,5,204555.34
Tata,2019,23409,Diesel,Individual,Manual,Third Owner,23.45,2000,116.88,5,245435.5
Hyundai,2009,191488,Diesel,Dealer,Manual,Second Owner,18.88,1500,86,7,50000
Maruti,2023,103171,CNG,Dealer,Manual,Third Owner,34.45,2000,119.68,7,163189.3
Honda,2011,166729,Petrol,Trustmark Dealer,Manual,Third Owner,27.6,2000,158.96,6,50000
Mahindra,2010,53951,Diesel,Individual,Manual,Third Owner,30.78,2000,103.87,5,50000
Toyota,2023,13752,Petrol,Individual,Manual,Third Owner,11.01,1500,96.92,7,362804.22
Kia,2021,122339,Petrol,Trustmark Dealer,Manual,Second Owner,15.9,2000,99.16,5,305500.12
Ford,2014,149512,Diesel,Trustmark Dealer,Automatic,Second Owner,19.35,1500,88,5,50000
Hyundai,2023,49864,Petrol,Trustmark Dealer,Manual,First Owner,14.57,1800,86.4,5,538388.22
Toyota,2015,185763,Petrol,Individual,Manual,Second Owner,11.82,3000,186.98,6,169793.36
Hyundai,2019,77035,Petrol,Dealer,Automatic,Second Owner,15.63,2500,126.5,4,387288.53
Hyundai,2014,91675,Petrol,Trustmark Dealer,Automatic,Fourth & Above Owner,23.34,800,33.18,5,122318.97
Toyota,2015,27343,Diesel,Individual,Automatic,First Owner,27.39,1000,72.61,7,227335.57
BMW,2007,24673,Petrol,Dealer,Manual,Second Owner,29.35,2000,90.26,5,50000
Audi,2007,196026,Diesel,Individual,Manual,First Owner,11.07,1200,65.67,5,50000
Kia,2022,190770,CNG,Individual,Manual,Second Owner,20.7,1800,106.36,5,323170.7
Honda,2015,100024,Diesel,Trustmark Dealer,Manual,Second Owner,13.06,1200,68.76,5,50000
Honda,2022,31520,Electric,Individual,Manual,First Owner,20.78,1000,69.03,5,420431.33
Kia,2019,20784,Diesel,Dealer,Automatic,Second Owner,20.85,1500,95.81,5,313957.83
BMW,2011,122446,Diesel,Trustmark Dealer,Manual,First Owner,22.46,1000,51.81,5,50000
Honda,2014,43079,Electric,Individual,Manual,First Owner,32.32,1200,50.48,7,171852.91
Hyundai,2014,49220,Petrol,Individual,Manual,Second Owner,30.13,3000,212.11,7,103464.88
Tata,2017,156563,Electric,Dealer,Manual,First Owner,25.92,3000,162.3,7,331354.76
Ford,2019,117878,Petrol,Dealer,Automatic,First Owner,32.14,1000,75.59,5,211920.98
Maruti,2022,121583,Petrol,Individual,Manual,First Owner,26.96,3000,167.41,4,661607.42
Honda,2008,53720,Petrol,Dealer,Automatic,First Owner,30.47,800,54.97,5,50000
Kia,2021,19718,Diesel,Dealer,Automatic,Second Owner,24.09,1000,77.58,6,204505.34
Tata,2007,171669,Diesel,Individual,Manual,First Owner,23.13,2000,132.09,7,50000
Toyota,2006,66217,Diesel,Dealer,Manual,Third Owner,28.1,800,45.23,6,50000
Audi,2008,105668,Petrol,Dealer,Automatic,First Owner,10.49,2000,125.39,5,50000
Kia,2005,162904,Petrol,Dealer,Automatic,First Owner,27.26,2500,154.34,4,50000
Hyundai,2019,190890,Petrol,Dealer,Manual,First Owner,33.36,2500,158.48,7,349908.27
Audi,2005,148936,Petrol,Individual,Automatic,Second Owner,27.85,1000,45.87,5,50000
Ford,2010,93378,Electric,Dealer,Manual,Second Owner,10.92,800,54.35,4,50000
Ford,2011,13177,Petrol,Dealer,Automatic,Third Owner,19.45,3000,137.41,7,50000
BMW,2023,182187,CNG,Individual,Manual,Second Owner,30.24,800,32.47,5,360784
Mahindra,2016,127318,CNG,Trustmark Dealer,Manual,First Owner,33.97,2500,162.48,5,179479.92
BMW,2005,192282,Petrol,Individual,Automatic,Second Owner,19.25,1000,44.68,5,50000
Tata,2011,188026,Diesel,Dealer,Manual,Third Owner,31.03,1800,127.47,4,50000
Audi,2023,116145,Petrol,Dealer,Manual,First Owner,31.6,1500,111.96,5,1202074.87
Mahindra,2017,147916,Petrol,Trustmark Dealer,Manual,First Owner,13.08,1500,116.68,5,249383.25
Toyota,2016,18418,Petrol,Dealer,Automatic,Second Owner,31.14,1500,99.87,7,250414.04
Hyundai,2016,170926,Diesel,Individual,Automatic,First Owner,18.11,3000,177.84,5,254562.5
Audi,2017,93075,Petrol,Dealer,Automatic,Fourth & Above Owner,24.83,800,43.27,5,148166.35
BMW,2018,180022,Diesel,Dealer,Manual,First Owner,23.47,3000,178.91,4,1178776.46
Maruti,2016,70227,Diesel,Individual,Automatic,First Owner,26.58,2500,119.04,5,326074.62
